seed,nulleff,cens,var,est,lower,upper
904,1,3,"Pr(N+ | asympt., Plac.)",0.7339055793991416,0.6737036094775838,0.7865198688895241
904,1,3,"Pr(N+ | asympt., mAb)",0.37433155080213903,0.30815324934384575,0.4455690273017177
904,1,3,PE for infec.,0.529109589041096,0.4780416752113521,0.5765357476348483
904,1,3,PE for sympt. infec.,0.7492877492877492,0.6907089803400002,0.7974760442786005
904,1,3,PE for asympt. infec.,0.19742489270386265,0.053326258399533866,0.3200677909990751
904,1,3,RR for sympt. | infec.,0.5324216524216524,0.4404343022070971,0.6364673160938537
904,1,3,RR for N+ | infec.,0.552790376651548,0.47746625768626655,0.6323479693883883
904,1,3,RR for N+ | sympt.,0.6876959247648904,0.55883011637009,0.8138870766255208
904,1,3,RR for N+ | asympt.,0.5100541013853708,0.41436094977502597,0.6187364571750634
905,1,3,Pr(Infec. | Plac.),0.72375,0.6917515744996429,0.7536098783983172
905,1,3,Pr(Infec. | mAb),0.34625,0.3140865644408029,0.37988293999244255
905,1,3,Pr(Sympt. | Plac.),0.395,0.36170409381987934,0.42929947018331277
905,1,3,Pr(Sympt. | mAb),0.1225,0.10156740699738123,0.1470406445379042
905,1,3,Pr(Asympt. | Plac.),0.32875,0.29708391257313926,0.36205285252730485
905,1,3,Pr(Asympt. | mAb),0.22375,0.1962298034510419,0.25391052565259414
905,1,3,"Pr(Sympt. | Infec., Plac.)",0.5457685664939551,0.5050439771225977,0.5858898423542095
905,1,3,"Pr(Sympt. | Infec., mAb)",0.35379061371841153,0.29983347196233806,0.41174757330023043
905,1,3,"Pr(Asympt. | Infec., Plac.)",0.4542314335060449,0.41411015764579034,0.49495602287740226
905,1,3,"Pr(Asympt. | Infec., mAb)",0.6462093862815884,0.5882524266997694,0.700166528037662
905,1,3,"Pr(N+ | Infec., Plac.)",0.8117443868739206,0.7778869489693135,0.8414924629387511
905,1,3,"Pr(N+ | Infec., mAb)",0.4296028880866426,0.3726629762793181,0.48846863810636304
905,1,3,"Pr(N+ | sympt., Plac.)",0.8512658227848101,0.807823511738238,0.8862703709577358
905,1,3,"Pr(N+ | sympt., mAb)",0.5408163265306123,0.44248041592362974,0.6360730542705189
905,1,3,"Pr(N+ | asympt., Plac.)",0.7642585551330798,0.7093840456033708,0.8115245141620815
905,1,3,"Pr(N+ | asympt., mAb)",0.3687150837988827,0.301488108602805,0.4414585934026128
905,1,3,PE for infec.,0.5215889464594128,0.469799680733199,0.5696711160363955
905,1,3,PE for sympt. infec.,0.689873417721519,0.6203335690359905,0.7474436043717991
905,1,3,PE for asympt. infec.,0.31939163498098855,0.19975345917011755,0.42185593710795233
905,1,3,RR for sympt. | infec.,0.6482429283005072,0.5412470414308551,0.7686372112358157
905,1,3,RR for N+ | infec.,0.5292341961748214,0.45685542143611896,0.6056684739214186
905,1,3,RR for N+ | sympt.,0.6353083984523178,0.5174097342878783,0.7530612483614794
905,1,3,RR for N+ | asympt.,0.48244809472192113,0.39064677088950345,0.5857336177490232
906,1,3,Pr(Infec. | Plac.),0.71625,0.6840347244651263,0.746398411575919
906,1,3,Pr(Infec. | mAb),0.31375,0.2825505575484485,0.3467295738381658
906,1,3,Pr(Sympt. | Plac.),0.42625,0.3924139841188981,0.46079090012143925
906,1,3,Pr(Sympt. | mAb),0.13,0.10845258053217377,0.15508378786002655
906,1,3,Pr(Asympt. | Plac.),0.29,0.25961920880100253,0.32238791920538146
906,1,3,Pr(Asympt. | mAb),0.18375,0.15844624333988422,0.2120763958602059
906,1,3,"Pr(Sympt. | Infec., Plac.)",0.5951134380453752,0.5544172877668034,0.6345427780073205
906,1,3,"Pr(Sympt. | Infec., mAb)",0.41434262948207173,0.35513963883646193,0.47612800419545664
906,1,3,"Pr(Asympt. | Infec., Plac.)",0.4048865619546248,0.3654572219926796,0.4455827122331965
906,1,3,"Pr(Asympt. | Infec., mAb)",0.5856573705179283,0.5238719958045435,0.6448603611635381
906,1,3,"Pr(N+ | Infec., Plac.)",0.7801047120418848,0.7443888956776201,0.8120898301342496
906,1,3,"Pr(N+ | Infec., mAb)",0.4820717131474104,0.4209929039707011,0.5436910213150493
906,1,3,"Pr(N+ | sympt., Plac.)",0.8475073313782991,0.8054959558346826,0.8817763948000246
906,1,3,"Pr(N+ | sympt., mAb)",0.6057692307692307,0.5096921459626521,0.6943110290739445
906,1,3,"Pr(N+ | asympt., Plac.)",0.6810344827586207,0.6185294781648328,0.7376419957568224
906,1,3,"Pr(N+ | asympt., mAb)",0.3945578231292517,0.3191996254209323,0.47528658385890626
906,1,3,PE for infec.,0.56195462478185,0.5112013487568225,0.6087420894288224
906,1,3,PE for sympt. infec.,0.6950146627565983,0.6295460189858744,0.7497006021954511
906,1,3,PE for asympt. infec.,0.3663793103448275,0.24065765289714725,0.47199185913677943
906,1,3,RR for sympt. | infec.,0.6962414272528654,0.5889625605976933,0.8137897126261575
906,1,3,RR for N+ | infec.,0.6179576994037274,0.5363115039976685,0.7029252226879098
906,1,3,RR for N+ | sympt.,0.7147657705616183,0.598401762817505,0.8265600837205078
906,1,3,RR for N+ | asympt.,0.5793507276328252,0.46134126643113144,0.7140705762918127
907,1,3,Pr(Infec. | Plac.),0.7175,0.6853201271380999,0.7476010617124311
907,1,3,Pr(Infec. | mAb),0.36125,0.32869924848538556,0.3951268896616897
907,1,3,Pr(Sympt. | Plac.),0.42375,0.3899520248426139,0.4582767537787519
907,1,3,Pr(Sympt. | mAb),0.14,0.11767176853742264,0.16576902233066415
907,1,3,Pr(Asympt. | Plac.),0.29375,0.26323323647796604,0.3262380499568754
907,1,3,Pr(Asympt. | mAb),0.22125,0.19385638416341844,0.251307839321246
907,1,3,"Pr(Sympt. | Infec., Plac.)",0.5905923344947736,0.5498928283909628,0.6300873347012662
907,1,3,"Pr(Sympt. | Infec., mAb)",0.3875432525951557,0.33319953917669143,0.44483735402223473
907,1,3,"Pr(Asympt. | Infec., Plac.)",0.4094076655052265,0.3699126652987338,0.45010717160903724
907,1,3,"Pr(Asympt. | Infec., mAb)",0.6124567474048442,0.5551626459777652,0.6668004608233085
907,1,3,"Pr(N+ | Infec., Plac.)",0.7578397212543554,0.7211547657240164,0.7910964676923274
907,1,3,"Pr(N+ | Infec., mAb)",0.43944636678200694,0.38339001308221543,0.4970913909479756
907,1,3,"Pr(N+ | sympt., Plac.)",0.8171091445427728,0.7724818667117853,0.8546301539275997
907,1,3,"Pr(N+ | sympt., mAb)",0.5178571428571429,0.4262698495963661,0.6082601022941003
907,1,3,"Pr(N+ | asympt., Plac.)",0.6723404255319149,0.6099790645844207,0.7291580366539755
907,1,3,"Pr(N+ | asympt., mAb)",0.3898305084745763,0.3210498037427534,0.4632916837992773
907,1,3,PE for infec.,0.49651567944250874,0.44336512131342765,0.5459523495101568
907,1,3,PE for sympt. infec.,0.6696165191740413,0.6013009741697684,0.7270508801746189
907,1,3,PE for asympt. infec.,0.2468085106382979,0.10895918026541118,0.3639007719232925
907,1,3,RR for sympt. | infec.,0.6561941799103816,0.5565198308135733,0.7663570945987883
907,1,3,RR for N+ | infec.,0.5798671598456827,0.5023551489294641,0.6620491310076473
907,1,3,RR for N+ | sympt.,0.6337674058793193,0.5187197068305921,0.7512511876090509
907,1,3,RR for N+ | asympt.,0.5798111993134522,0.4692212666733637,0.7064963370532275
908,1,3,Pr(Infec. | Plac.),0.73,0.6981905245077928,0.7596111924375962
908,1,3,Pr(Infec. | mAb),0.335,0.3031505627087722,0.368426466439101
908,1,3,Pr(Sympt. | Plac.),0.44125,0.4072043363974064,0.4758571815567606
908,1,3,Pr(Sympt. | mAb),0.1325,0.11075333675293707,0.15775913725823487
908,1,3,Pr(Asympt. | Plac.),0.28875,0.25841510587749866,0.32110396931939955
908,1,3,Pr(Asympt. | mAb),0.2025,0.17610481586747045,0.23173861547490684
908,1,3,"Pr(Sympt. | Infec., Plac.)",0.6044520547945206,0.5642361615325242,0.643302789947271
908,1,3,"Pr(Sympt. | Infec., mAb)",0.39552238805970147,0.3388546481204169,0.4551429258959237
908,1,3,"Pr(Asympt. | Infec., Plac.)",0.3955479452054795,0.35669721005272914,0.43576383846747585
908,1,3,"Pr(Asympt. | Infec., mAb)",0.6044776119402985,0.5448570741040761,0.661145351879583
908,1,3,"Pr(N+ | Infec., Plac.)",0.7671232876712328,0.7311655821074579,0.7995897692179197
908,1,3,"Pr(N+ | Infec., mAb)",0.40671641791044777,0.3496258836844685,0.4664433788301214
908,1,3,"Pr(N+ | sympt., Plac.)",0.8101983002832861,0.7660351119348198,0.8476828140140348
908,1,3,"Pr(N+ | sympt., mAb)",0.46226415094339623,0.3703361950672306,0.556831560296805
908,1,3,"Pr(N+ | asympt., Plac.)",0.7012987012987013,0.6393763428082079,0.7566355047889715
908,1,3,"Pr(N+ | asympt., mAb)",0.37037037037037035,0.2998159760621741,0.4469301011933936
908,1,3,PE for infec.,0.5410958904109588,0.4904691498352306,0.5880366337734952
908,1,3,PE for sympt. infec.,0.6997167138810199,0.636267688648636,0.7528969316895985
908,1,3,PE for asympt. infec.,0.2987012987012987,0.16491053730783967,0.4117003185107162
908,1,3,RR for sympt. | infec.,0.654348653333897,0.5536673708515424,0.7650525483467565
908,1,3,RR for N+ | infec.,0.5301839019189766,0.453039733126563,0.6128648049161138
908,1,3,RR for N+ | sympt.,0.5705568016888772,0.45474537741593524,0.6927703916337139
908,1,3,RR for N+ | asympt.,0.5281207133058985,0.42132709294096105,0.6506642644732417
909,1,3,Pr(Infec. | Plac.),0.7225,0.6904646898082566,0.7524087102802177
909,1,3,Pr(Infec. | mAb),0.31875,0.2873907814184281,0.35184156120612947
909,1,3,Pr(Sympt. | Plac.),0.4225,0.3887213791012824,0.45701934671059746
909,1,3,Pr(Sympt. | mAb),0.12125,0.10042246658182123,0.14569753214397838
909,1,3,Pr(Asympt. | Plac.),0.3,0.26926228206818986,0.3326492684140806
909,1,3,Pr(Asympt. | mAb),0.1975,0.1713863684253791,0.22650485167905496
909,1,3,"Pr(Sympt. | Infec., Plac.)",0.5847750865051903,0.5441725915210752,0.6242581700108227
909,1,3,"Pr(Sympt. | Infec., mAb)",0.3803921568627451,0.3229973416717896,0.4413371653352342
909,1,3,"Pr(Asympt. | Infec., Plac.)",0.41522491349480967,0.37574182998917716,0.45582740847892483
909,1,3,"Pr(Asympt. | Infec., mAb)",0.6196078431372549,0.5586628346647657,0.6770026583282104
909,1,3,"Pr(N+ | Infec., Plac.)",0.7716262975778547,0.7356765820186506,0.8039893273794718
909,1,3,"Pr(N+ | Infec., mAb)",0.49411764705882355,0.4332973359449561,0.5551125578422746
909,1,3,"Pr(N+ | sympt., Plac.)",0.8254437869822485,0.7813817490384418,0.8621914464392795
909,1,3,"Pr(N+ | sympt., mAb)",0.5154639175257731,0.4173312640396686,0.6124184047481886
909,1,3,"Pr(N+ | asympt., Plac.)",0.6958333333333333,0.6349223805185311,0.7505740008376917
909,1,3,"Pr(N+ | asympt., mAb)",0.4810126582278481,0.40448522463579484,0.5584414565513326
909,1,3,PE for infec.,0.5588235294117647,0.5083674736710786,0.6054170399395594
909,1,3,PE for sympt. infec.,0.7130177514792899,0.6490355910724601,0.7660839625501523
909,1,3,PE for asympt. infec.,0.34166666666666656,0.2162029235563041,0.4477557878874726
909,1,3,RR for sympt. | infec.,0.6504930966469428,0.5452621282091754,0.7672459848784572
909,1,3,RR for N+ | infec.,0.6403587443946188,0.5578101661232772,0.7260275533049242
909,1,3,RR for N+ | sympt.,0.6244688319846284,0.5030431996109924,0.7480240996679791
909,1,3,RR for N+ | asympt.,0.6912756764951111,0.5715443618012844,0.8233537052057401
910,1,3,Pr(Infec. | Plac.),0.725,0.6930387592654921,0.7548107464419537
910,1,3,Pr(Infec. | mAb),0.31625,0.2849701355337735,0.3492861014718125
910,1,3,Pr(Sympt. | Plac.),0.4225,0.3887213791012824,0.45701934671059746
910,1,3,Pr(Sympt. | mAb),0.13875,0.11651705790377892,0.16443568015482207
910,1,3,Pr(Asympt. | Plac.),0.3025,0.27167585954757545,0.3352117965536666
910,1,3,Pr(Asympt. | mAb),0.1775,0.1525825157049412,0.2054998594477199
910,1,3,"Pr(Sympt. | Infec., Plac.)",0.5827586206896552,0.5422123577460137,0.6222158419812054
910,1,3,"Pr(Sympt. | Infec., mAb)",0.43873517786561267,0.3789568718196199,0.5003461030881744
910,1,3,"Pr(Asympt. | Infec., Plac.)",0.41724137931034483,0.3777841580187947,0.45778764225398627
910,1,3,"Pr(Asympt. | Infec., mAb)",0.5612648221343873,0.49965389691182543,0.6210431281803801
910,1,3,"Pr(N+ | Infec., Plac.)",0.8,0.7655201664340002,0.8305320575771687
910,1,3,"Pr(N+ | Infec., mAb)",0.45454545454545453,0.39432624511961273,0.5161243491668153
910,1,3,"Pr(N+ | sympt., Plac.)",0.8579881656804734,0.8167440732639728,0.8911864417615208
910,1,3,"Pr(N+ | sympt., mAb)",0.5495495495495496,0.4568803105775983,0.6389039132816152
910,1,3,"Pr(N+ | asympt., Plac.)",0.71900826446281,0.6592951811376738,0.7718770080792464
910,1,3,"Pr(N+ | asympt., mAb)",0.38028169014084506,0.3045844604941121,0.4622856718061856
910,1,3,PE for infec.,0.5637931034482759,0.5137031689733977,0.610036745998102
910,1,3,PE for sympt. infec.,0.6715976331360947,0.6033401277295738,0.728931553306543
910,1,3,PE for asympt. infec.,0.41322314049586784,0.2964250241156732,0.5113933336719532
910,1,3,RR for sympt. | infec.,0.7528591809528264,0.6410647896809629,0.8747254957505596
910,1,3,RR for N+ | infec.,0.5681818181818181,0.4903353202488055,0.6497481582075987
910,1,3,RR for N+ | sympt.,0.6405094749922337,0.5301542766906118,0.7501876770173467
910,1,3,RR for N+ | asympt.,0.5288975230694511,0.41845815756548416,0.6544502169082883
911,1,3,Pr(Infec. | Plac.),0.74625,0.7149680969735099,0.7751783064951946
911,1,3,Pr(Infec. | mAb),0.36375,0.3311381145841692,0.3976641291818776
911,1,3,Pr(Sympt. | Plac.),0.455,0.42078994124700664,0.48964015761150437
911,1,3,Pr(Sympt. | mAb),0.165,0.14089153564465956,0.19231031141314345
911,1,3,Pr(Asympt. | Plac.),0.29125,0.26082359893032964,0.3236715818855402
911,1,3,Pr(Asympt. | mAb),0.19875,0.1725653514546645,0.22781392145925536
911,1,3,"Pr(Sympt. | Infec., Plac.)",0.609715242881072,0.5700022792208774,0.648025285416758
911,1,3,"Pr(Sympt. | Infec., mAb)",0.4536082474226804,0.39738356219290255,0.511041799328525
911,1,3,"Pr(Asympt. | Infec., Plac.)",0.39028475711892796,0.35197471458324203,0.4299977207791225
911,1,3,"Pr(Asympt. | Infec., mAb)",0.5463917525773195,0.48895820067147505,0.6026164378070974
911,1,3,"Pr(N+ | Infec., Plac.)",0.7805695142378559,0.7456351654656296,0.811916240287102
911,1,3,"Pr(N+ | Infec., mAb)",0.47766323024054985,0.42093839388800325,0.5349701135112026
911,1,3,"Pr(N+ | sympt., Plac.)",0.8379120879120879,0.796557179692636,0.8722091980524941
911,1,3,"Pr(N+ | sympt., mAb)",0.5681818181818182,0.4829350275494285,0.6495723833416704
911,1,3,"Pr(N+ | asympt., Plac.)",0.6909871244635193,0.6289584676186605,0.7468203358187029
911,1,3,"Pr(N+ | asympt., mAb)",0.4025157232704403,0.32945857064395423,0.4801722185635148
911,1,3,PE for infec.,0.5125628140703518,0.46209035718529146,0.5597002454078588
911,1,3,PE for sympt. infec.,0.6373626373626373,0.5694600622226845,0.6954559017614417
911,1,3,PE for asympt. infec.,0.31759656652360513,0.1867428327136501,0.42806635478908617
911,1,3,RR for sympt. | infec.,0.7439673728333522,0.6429085755713101,0.8531403533300633
911,1,3,RR for N+ | infec.,0.6119419494712623,0.5358378204219115,0.6912874963911668
911,1,3,RR for N+ | sympt.,0.6780923994038749,0.5732443365128084,0.7821476275641904
911,1,3,RR for N+ | asympt.,0.5825227547951093,0.46934825472129377,0.7110317240010068
912,1,3,Pr(Infec. | Plac.),0.7275,0.6956140340752877,0.7572115772511299
912,1,3,Pr(Infec. | mAb),0.35125,0.3189535212687524,0.3849681944024363
912,1,3,Pr(Sympt. | Plac.),0.4175,0.38380102828101387,0.45198748629292274
912,1,3,Pr(Sympt. | mAb),0.13375,0.11190474478090257,0.15909578203975516
912,1,3,Pr(Asympt. | Plac.),0.31,0.27892320791426284,0.34289276504389415
912,1,3,Pr(Asympt. | mAb),0.2175,0.19029907019656883,0.24740099485963818
912,1,3,"Pr(Sympt. | Infec., Plac.)",0.5738831615120275,0.533352073427639,0.6134453215077057
912,1,3,"Pr(Sympt. | Infec., mAb)",0.3807829181494662,0.3259772043007758,0.4388042278776907
912,1,3,"Pr(Asympt. | Infec., Plac.)",0.4261168384879725,0.38655467849229425,0.46664792657236087
912,1,3,"Pr(Asympt. | Infec., mAb)",0.6192170818505338,0.5611957721223094,0.6740227956992242
912,1,3,"Pr(N+ | Infec., Plac.)",0.7920962199312714,0.7572643207374029,0.8230974731930302
912,1,3,"Pr(N+ | Infec., mAb)",0.45195729537366547,0.39480496901145606,0.5104054588813589
912,1,3,"Pr(N+ | sympt., Plac.)",0.8502994011976048,0.8080640708022845,0.8845685054860898
912,1,3,"Pr(N+ | sympt., mAb)",0.5700934579439252,0.4754691120338291,0.6598593125429818
912,1,3,"Pr(N+ | asympt., Plac.)",0.7137096774193549,0.6545272157587936,0.7663725062185549
912,1,3,"Pr(N+ | asympt., mAb)",0.3793103448275862,0.3105570775693035,0.4532775182639109
912,1,3,PE for infec.,0.5171821305841924,0.46550790562709465,0.5652220541635137
912,1,3,PE for sympt. infec.,0.6796407185628742,0.6116368201708533,0.7365446772414939
912,1,3,PE for asympt. infec.,0.2983870967741935,0.17126220514198787,0.40667567793243753
912,1,3,RR for sympt. | infec.,0.6635199352185309,0.5600895303483764,0.7783200022503237
912,1,3,RR for N+ | infec.,0.5705838306018944,0.49556792170781333,0.6493593141388013
912,1,3,RR for N+ | sympt.,0.6704620244833486,0.5564983310697978,0.7824559964209312
912,1,3,RR for N+ | asympt.,0.5314630820183128,0.4293255503874453,0.6474032283761849
913,1,3,Pr(Infec. | Plac.),0.71,0.6776120807946185,0.7403807911989975
913,1,3,Pr(Infec. | mAb),0.31875,0.2873907814184281,0.35184156120612947
913,1,3,Pr(Sympt. | Plac.),0.42625,0.3924139841188981,0.46079090012143925
913,1,3,Pr(Sympt. | mAb),0.12,0.09927829150898948,0.14435365440732434
913,1,3,Pr(Asympt. | Plac.),0.28375,0.2536015884240811,0.31596527553487386
913,1,3,Pr(Asympt. | mAb),0.19875,0.1725653514546645,0.22781392145925536
913,1,3,"Pr(Sympt. | Infec., Plac.)",0.6003521126760564,0.559525414347743,0.6398305404217864
913,1,3,"Pr(Sympt. | Infec., mAb)",0.3764705882352941,0.31925189146508187,0.43735587806676246
913,1,3,"Pr(Asympt. | Infec., Plac.)",0.3996478873239437,0.36016945957821367,0.440474585652257
913,1,3,"Pr(Asympt. | Infec., mAb)",0.6235294117647059,0.5626441219332375,0.6807481085349181
913,1,3,"Pr(N+ | Infec., Plac.)",0.7852112676056338,0.7495811927122228,0.8170094155801239
913,1,3,"Pr(N+ | Infec., mAb)",0.4823529411764706,0.42174046336129667,0.5434892180003953
913,1,3,"Pr(N+ | sympt., Plac.)",0.8563049853372434,0.8151005149815679,0.8895711356692078
913,1,3,"Pr(N+ | sympt., mAb)",0.6145833333333334,0.5146070303586874,0.7057423140905954
913,1,3,"Pr(N+ | asympt., Plac.)",0.6784140969162996,0.6151178120161802,0.7357723634913168
913,1,3,"Pr(N+ | asympt., mAb)",0.4025157232704403,0.32945857064395423,0.4801722185635148
913,1,3,PE for infec.,0.551056338028169,0.49942639095768826,0.5986689472767708
913,1,3,PE for sympt. infec.,0.718475073313783,0.6554555524423815,0.7707081758516909
913,1,3,PE for asympt. infec.,0.29955947136563876,0.16418602645108094,0.4136462749537091
913,1,3,RR for sympt. | infec.,0.6270829739520442,0.5253061954540471,0.7399800686851645
913,1,3,RR for N+ | infec.,0.614297019256133,0.5338123753995792,0.698019542483021
913,1,3,RR for N+ | sympt.,0.7177154680365297,0.5982465263232855,0.8310165606107813
913,1,3,RR for N+ | asympt.,0.5933186310544801,0.4774181320546439,0.7255862450036112
914,1,3,Pr(Infec. | Plac.),0.74125,0.709800063643177,0.7703941285875843
914,1,3,Pr(Infec. | mAb),0.29875,0.26805591116118055,0.33136758651160414
914,1,3,Pr(Sympt. | Plac.),0.45,0.4158466633530462,0.4846312242675215
914,1,3,Pr(Sympt. | mAb),0.1325,0.11075333675293707,0.15775913725823487
914,1,3,Pr(Asympt. | Plac.),0.29125,0.26082359893032964,0.3236715818855402
914,1,3,Pr(Asympt. | mAb),0.16625,0.14205835697613975,0.19363154289114906
914,1,3,"Pr(Sympt. | Infec., Plac.)",0.6070826306913997,0.5672047641984044,0.645582062391928
914,1,3,"Pr(Sympt. | Infec., mAb)",0.4435146443514644,0.3819179726355691,0.5068983763885245
914,1,3,"Pr(Asympt. | Infec., Plac.)",0.39291736930860033,0.35441793760807205,0.43279523580159557
914,1,3,"Pr(Asympt. | Infec., mAb)",0.5564853556485355,0.4931016236114754,0.6180820273644309
914,1,3,"Pr(N+ | Infec., Plac.)",0.7959527824620574,0.7616602440916582,0.826435630972961
914,1,3,"Pr(N+ | Infec., mAb)",0.4686192468619247,0.4063512745611764,0.531880030452209
914,1,3,"Pr(N+ | sympt., Plac.)",0.8472222222222222,0.8064073427933314,0.8807051177006314
914,1,3,"Pr(N+ | sympt., mAb)",0.5377358490566038,0.44316843970319497,0.6296638049327694
914,1,3,"Pr(N+ | asympt., Plac.)",0.7167381974248928,0.6557308720215215,0.7707147363736887
914,1,3,"Pr(N+ | asympt., mAb)",0.41353383458646614,0.33341361077247444,0.4985086721510265
914,1,3,PE for infec.,0.596964586846543,0.5492508518475523,0.6409134949855683
914,1,3,PE for sympt. infec.,0.7055555555555555,0.6435435752956753,0.7575744562085556
914,1,3,PE for asympt. infec.,0.4291845493562232,0.31108882871173227,0.5278006069654039
914,1,3,RR for sympt. | infec.,0.7305671780567178,0.6213273550373045,0.8487825204265232
914,1,3,RR for N+ | infec.,0.5887525707396638,0.5078613472029123,0.6730351682003155
914,1,3,RR for N+ | sympt.,0.6347046087225487,0.5208153875591319,0.7485688414991866
914,1,3,RR for N+ | asympt.,0.5769663680158479,0.45911499241729276,0.7092549981332241
915,1,3,Pr(Infec. | Plac.),0.74875,0.7175540598239335,0.7775684492637428
915,1,3,Pr(Infec. | mAb),0.36125,0.32869924848538556,0.3951268896616897
915,1,3,Pr(Sympt. | Plac.),0.42375,0.3899520248426139,0.4582767537787519
915,1,3,Pr(Sympt. | mAb),0.11875,0.09813489199686798,0.14300900110996
915,1,3,Pr(Asympt. | Plac.),0.325,0.2934470246949064,0.3582255819770803
915,1,3,Pr(Asympt. | mAb),0.2425,0.21407648888815284,0.2733846323577704
915,1,3,"Pr(Sympt. | Infec., Plac.)",0.5659432387312187,0.525956249799388,0.6050898135462607
915,1,3,"Pr(Sympt. | Infec., mAb)",0.328719723183391,0.2771178833216299,0.38481523093519604
915,1,3,"Pr(Asympt. | Infec., Plac.)",0.4340567612687813,0.3949101864537393,0.4740437502006119
915,1,3,"Pr(Asympt. | Infec., mAb)",0.671280276816609,0.6151847690648038,0.7228821166783701
915,1,3,"Pr(N+ | Infec., Plac.)",0.7813021702838063,0.7464636980616588,0.8125555848178809
915,1,3,"Pr(N+ | Infec., mAb)",0.47750865051903113,0.42059424101674486,0.5350131376230404
915,1,3,"Pr(N+ | sympt., Plac.)",0.8495575221238938,0.8075958802638891,0.8836857424874329
915,1,3,"Pr(N+ | sympt., mAb)",0.6842105263157895,0.5851346840006258,0.7689677383795683
915,1,3,"Pr(N+ | asympt., Plac.)",0.6923076923076923,0.6337464741305978,0.7452690166378931
915,1,3,"Pr(N+ | asympt., mAb)",0.37628865979381443,0.31114210705833173,0.4462393827157458
915,1,3,PE for infec.,0.5175292153589315,0.46739533747195483,0.5643441577678897
915,1,3,PE for sympt. infec.,0.7197640117994101,0.6566285188239938,0.7720874777761
915,1,3,PE for asympt. infec.,0.25384615384615394,0.12661570715983028,0.36315304145365457
915,1,3,RR for sympt. | infec.,0.5808351450939564,0.4833304043005408,0.6909825265696989
915,1,3,RR for N+ | infec.,0.6111702599591873,0.5349350421403214,0.6906315110080636
915,1,3,RR for N+ | sympt.,0.8053728070175439,0.6851145234740734,0.9146829027502168
915,1,3,RR for N+ | asympt.,0.5435280641466208,0.4427660407399954,0.6581682277386455
916,1,3,Pr(Infec. | Plac.),0.71125,0.6788960306806004,0.7415848941225015
916,1,3,Pr(Infec. | mAb),0.3275,0.2958713566018553,0.360777355689103
916,1,3,Pr(Sympt. | Plac.),0.45375,0.4195537949590122,0.48838825109001294
916,1,3,Pr(Sympt. | mAb),0.135,0.11305682866203173,0.16043175096811182
916,1,3,Pr(Asympt. | Plac.),0.2575,0.2284093442675716,0.2889084106921813
916,1,3,Pr(Asympt. | mAb),0.1925,0.16667470856525288,0.22126430030123792
916,1,3,"Pr(Sympt. | Infec., Plac.)",0.6379613356766256,0.5976697896474724,0.6764025519795025
916,1,3,"Pr(Sympt. | Infec., mAb)",0.4122137404580153,0.3542978394498209,0.47266669721777893
916,1,3,"Pr(Asympt. | Infec., Plac.)",0.36203866432337434,0.32359744802049745,0.4023302103525276
916,1,3,"Pr(Asympt. | Infec., mAb)",0.5877862595419847,0.5273333027822211,0.645702160550179
916,1,3,"Pr(N+ | Infec., Plac.)",0.7943760984182777,0.75924679994379,0.8255572411073988
916,1,3,"Pr(N+ | Infec., mAb)",0.44274809160305345,0.3838605143935531,0.5032902703896641
916,1,3,"Pr(N+ | sympt., Plac.)",0.8319559228650137,0.7900599322504028,0.8668996185450722
916,1,3,"Pr(N+ | sympt., mAb)",0.5925925925925926,0.49829433011008045,0.6805302328998163
916,1,3,"Pr(N+ | asympt., Plac.)",0.7281553398058253,0.6636368905910685,0.7843203459258649
916,1,3,"Pr(N+ | asympt., mAb)",0.33766233766233766,0.2677309182760858,0.41549552695843683
916,1,3,PE for infec.,0.539543057996485,0.4875383032242371,0.5875908411565143
916,1,3,PE for sympt. infec.,0.7024793388429752,0.6405214717337593,0.754558591938435
916,1,3,PE for asympt. infec.,0.2524271844660194,0.10166294413666443,0.378415256063627
916,1,3,RR for sympt. | infec.,0.6461421992303326,0.5491200990558897,0.7518686610017192
916,1,3,RR for N+ | infec.,0.5573532392082686,0.4805731605833776,0.6382649372339002
916,1,3,RR for N+ | sympt.,0.7122884473877851,0.5957829053178684,0.825497378615931
916,1,3,RR for N+ | asympt.,0.4637229437229437,0.36289664005613514,0.5814162045925203
917,1,3,Pr(Infec. | Plac.),0.72375,0.6917515744996429,0.7536098783983172
917,1,3,Pr(Infec. | mAb),0.34375,0.3116545796664976,0.3773388191477762
917,1,3,Pr(Sympt. | Plac.),0.44375,0.40967247794726286,0.47836514562587573
917,1,3,Pr(Sympt. | mAb),0.1225,0.10156740699738123,0.1470406445379042
917,1,3,Pr(Asympt. | Plac.),0.28,0.24999452121885174,0.31210818431164583
917,1,3,Pr(Asympt. | mAb),0.22125,0.19385638416341844,0.251307839321246
917,1,3,"Pr(Sympt. | Infec., Plac.)",0.613126079447323,0.5728338253285663,0.651927124699014
917,1,3,"Pr(Sympt. | Infec., mAb)",0.3563636363636364,0.3020946719918599,0.41459021290970677
917,1,3,"Pr(Asympt. | Infec., Plac.)",0.38687392055267705,0.348072875300986,0.4271661746714337
917,1,3,"Pr(Asympt. | Infec., mAb)",0.6436363636363637,0.5854097870902932,0.6979053280081401
917,1,3,"Pr(N+ | Infec., Plac.)",0.8151986183074266,0.7815421255984649,0.8447002160814341
917,1,3,"Pr(N+ | Infec., mAb)",0.41818181818181815,0.36140240464437373,0.47721556776791096
